0.07387886	-0.0572807	-0.12657942	-0.0280474	-0.0047738017	-0.043235786	-0.03397977	-0.03578965	-0.02807151	-0.07164849	0.08357103	-0.035741486	-0.009710388	-0.034131926	0.063145295	0.08736885
0.048367444	-0.081784144	-0.075277746	-0.0799075	-0.0067341486	-0.08667089	-0.037938215	-0.024766812	-0.036488432	-0.04879638	0.10448724	-0.031110015	0.0835961	-0.06248312	-0.014800608	0.10825484
0.1186938	-0.01788113	-0.10979474	-0.10794279	0.017091945	0.0061672493	-0.016726417	-0.024656938	-0.018068412	-0.014123286	0.07316211	-0.09811369	-0.0370874	-0.055308953	-0.052292652	0.003047555
0.093654014	0.011042703	-0.07188623	-0.1321191	-0.02604276	-0.07537945	-0.02321895	0.022905542	-0.034523543	-0.03472482	0.094186805	-0.05683698	0.044413384	-0.041423198	0.057631955	0.02718364
0.12155215	-0.033853944	0.0063035996	-0.056858808	-0.011656993	-0.045475602	-0.045410905	-0.015133759	0.025531845	-0.0076425173	0.09890528	-0.040770505	0.059761837	-0.026915276	0.007162494	0.10186858
0.079530716	-0.103616044	-0.05030632	-0.061361473	0.02026548	-0.09115681	-0.04510276	-0.07411868	-0.06756077	-0.034985073	0.08071284	-0.013290599	0.03995953	-0.08672751	0.08011052	-0.018196937
0.14791772	-0.058431298	-0.11729484	-0.07610919	0.015753515	-0.038552575	-0.105756134	0.0073246215	-0.036676276	0.039106347	0.061095286	0.0015808477	0.06591241	-0.07435198	-0.027732348	0.16973805
0.1450823	0.028439712	-0.07581363	-0.05049238	-0.0005519949	-0.016460204	-0.0016965524	-0.008492184	-0.0018663811	-0.056225386	0.06707128	-0.012024294	0.044996664	-0.0268875	0.04821593	0.096727885
0.062440403	-0.008254791	-0.08085859	-0.049994867	0.06807716	-0.10327015	-0.011849249	-0.042673554	-0.040793575	-0.016998412	0.01791309	0.009938494	0.023881594	-0.092659496	-0.051976312	0.06969015
0.097199745	-0.07710671	-0.1091568	-0.07003985	-0.02177047	0.025558732	0.047513623	0.03893656	-0.08837577	0.004085209	0.07910397	0.04785715	0.017522583	-0.06418368	-0.07358465	0.029067816
0.03935854	-0.046916284	-0.09125007	-0.010704971	-0.02561699	-0.063758716	0.02222369	-0.016774295	-0.07527943	0.025425158	0.10107052	-0.0051023676	0.002842422	-0.012592543	-0.013330369	0.044278957
0.13301902	-0.030579329	-0.12958325	-0.026672339	-0.04608236	-0.11295635	-0.02159374	0.023799168	-0.039472606	0.020599911	0.1363709	-0.042579688	-0.010614636	-0.03912243	0.0030026739	0.06889106
0.03963326	-0.049092323	-0.059191983	-0.018509805	0.042232025	-0.023859102	-0.0013258784	0.0631515	0.004680672	-0.0055653704	-0.023907872	0.025066257	0.004383833	-0.071855634	0.022741823	0.05239126
0.028044531	-0.011206963	-0.038975623	0.0043891408	-0.04071066	-0.04610235	0.00013540211	0.065594845	0.107957765	-0.08159478	0.019414918	0.055503033	0.024803983	0.0012572801	0.022511087	0.09956943
0.17218627	-0.009326053	-0.03322365	-0.086980976	0.004067367	0.0036280823	0.036834225	0.0025711579	0.046225853	-0.01844947	0.16898754	-0.06001236	0.018689219	-0.03475446	-0.0538865	0.018210609
0.07617654	-0.04966898	-0.05959721	-0.037935384	-0.008573784	-0.06678985	-0.038812876	0.03625294	-0.041818656	-0.039651733	0.1501087	-0.00077604793	-0.019110559	-0.003997429	-0.023785584	0.04011432
0.10875101	0.030182445	0.027524702	-0.076932006	-0.03148464	0.05699615	-0.011175202	-0.027003555	-0.10704099	0.023559468	0.06918853	-0.011760418	0.05272614	0.0041716006	0.036998242	-0.012024164
0.16297333	-0.0021072137	-0.012036771	-0.09899566	-0.022315292	-0.05187034	0.050619885	0.046952378	-0.026682522	-0.06876422	0.06561257	-0.014052875	-0.014891913	-0.024132725	-0.022382792	0.049796313
0.06753053	-0.16787204	-0.020920455	-0.025294965	0.06213774	0.02430627	-0.09657356	-0.010202412	-0.03528086	0.018589836	0.16958828	-0.0031394598	-0.008274581	-0.009001694	0.07822703	0.13093728
0.12158536	-0.039814755	-0.047429353	-0.016442869	-0.09296676	0.0032086556	-0.09797811	0.0039812354	-0.012573101	-0.025005816	0.004929528	-0.031492542	0.038300715	-0.054930337	-0.030389175	-0.055497624
0.015349002	-0.015256502	0.051727954	-0.010770061	0.07797596	0.038640868	-0.119093865	-0.06522389	0.019491348	-0.078593	-0.0033146495	-0.026434358	-0.036469065	-0.054360364	0.0029929376	-0.0397467
0.05586889	-0.011207419	-0.085021	-0.1662789	-0.0017927143	-0.09676046	-0.10265542	0.0074670375	0.0081159165	-0.021658905	0.032941353	0.01869135	0.027536808	-0.08271602	-0.019724587	0.09103853
-0.010699355	-0.112641886	-0.02905778	-0.056350492	0.03406887	-0.007926642	0.10219689	-0.03231916	-0.13147649	0.04041515	0.19531141	-0.11884849	0.024957359	0.012808398	-0.035222422	-0.03830086
0.060175154	-0.081249535	-0.06185578	-0.017008558	-0.07885102	-0.071966596	-0.14874715	0.004856556	0.0002458956	-0.034458537	0.035849173	0.036560357	-0.03001122	0.04220583	0.009507538	0.13315104
0.04575573	0.011789596	0.049750943	-0.064053185	0.0043914514	-0.058831263	0.050402142	-0.10388235	-0.07793761	-0.016451972	-0.034867123	-0.031536307	-0.022653697	-0.06893444	0.013641481	0.018760348
0.082970396	0.075381145	-0.010885629	-0.07420014	-0.03304048	0.047522098	-0.07812204	-0.09194793	0.028875465	0.007403549	0.029443895	-0.011431253	0.041786775	-0.11848918	0.011641151	-0.016374575
0.06642879	-0.050707594	-0.01628881	-0.069274396	0.027936326	0.014822825	0.07004572	-0.017883189	-0.063825436	-0.07271785	-0.037796795	-0.026215808	0.017332364	0.018365176	0.025876408	0.008328076
-0.003604822	-0.063655235	-0.060249545	-0.035833012	0.050803304	-0.060676694	-0.08570447	-0.041437857	0.011593025	-0.025311304	0.047860652	0.01365994	0.052640643	0.05173	0.032218557	0.07178518
0.08078425	-0.06521497	-0.029459504	0.020790279	0.030316377	-0.08019438	0.021837905	-0.039091907	-0.0372193	-0.09322388	-0.010427748	0.016783664	0.025983026	0.059945047	0.020094456	0.09958983
0.050215393	0.007775844	-0.12508836	-0.15416214	0.1625957	-0.05453448	0.04874525	0.02773081	-0.022672867	-0.024581684	-0.054991707	0.022479575	-0.020164892	-0.0027667803	0.050308686	-0.011866178
0.103328146	-0.02222678	-0.030033257	-0.07957467	-0.04943608	0.006467069	-0.0963024	0.0041298093	0.022474883	0.05285176	0.09441838	0.011819204	-0.014477129	0.013333231	-0.06938845	0.08605514
0.13755889	0.032195184	-0.063704275	-0.06933294	-0.0011800451	-0.041591305	-0.01529917	0.018848835	0.103060514	0.051508136	0.049368173	0.030208725	-0.04196767	-0.027189584	-0.004582528	0.03265266
0.15278801	-0.045068722	-0.004650499	0.004766957	0.009824274	-0.04050178	-0.035032336	-0.026490683	-0.10487093	-0.030335926	0.10145732	-0.013346885	0.09205572	0.017784435	0.090881824	0.05920365
0.044862505	-0.07325266	-0.043661203	-0.025514435	0.078864574	0.022860209	-0.08824858	-0.053113367	0.088326424	0.0074176113	-0.056801327	0.024676966	-0.090287685	-0.0050857505	-0.040079303	0.092295446
0.10063926	0.081708245	0.07123375	-0.120218694	0.053506523	-0.029340304	0.012670403	-0.080447085	-0.06933745	-0.0043730275	0.009207841	-0.01661691	-0.022956554	-0.054998115	-0.064900756	0.07245427
0.017061679	-0.04382692	-0.021676889	-0.09203047	0.0686815	-0.014182813	0.06938745	-0.07159697	0.05903141	0.089500666	0.020096056	-0.05161853	0.10516591	-0.034213874	0.0018754819	0.13270105
-0.017975738	-0.03423118	-0.05982686	-0.17035043	0.021632416	-0.005923318	-0.009471022	0.04698856	-0.030686162	0.07910815	0.11573158	0.016408252	-0.012109425	0.049789827	-0.016803078	0.11305995
0.032408655	-0.052128237	-0.091113836	-0.12819469	0.015290978	0.017819157	-0.06402187	-0.004626983	0.20140259	-0.044794977	-0.003927535	0.017728383	0.08034258	-0.07238895	-0.06558027	0.08317551
0.016521854	0.0400946	-0.10198509	-0.10176202	-0.06400736	-0.046601485	0.001685789	0.0017778717	0.0723845	0.039056145	0.061989404	-0.0044205105	0.043132152	-0.046727322	0.11530885	0.05006918
0.044357937	-0.041708533	0.022008244	-0.08414803	-0.0564964	-0.022088263	0.008197056	-0.0907586	-0.07754909	0.00076285354	0.14193606	-0.017139131	-0.0002677041	0.014034714	0.026646635	-0.071596794
0.05796068	-0.044129055	-0.07830763	0.02138445	-0.013563599	-0.08800257	-0.018744823	0.11052918	-0.07833571	0.03379633	0.09638359	0.038455214	-0.041568436	-0.0049791927	-0.006412584	0.047629282
0.14899726	-0.015530132	-0.020417606	-0.09622035	-0.0007237644	-0.02332296	0.012159649	-0.007862434	-0.007312143	0.0101763075	0.08181593	0.059362687	0.0523846	0.0027906003	0.05009512	-0.025929244
0.08105107	-0.0514328	-0.13455284	-0.014960502	0.12005039	-0.07880567	-0.018132633	-0.06906503	0.04073372	-0.02425827	0.0012478735	0.09019916	-0.036473226	0.14912963	-0.007861655	0.028304327
-0.05912887	0.03609962	-0.10966814	-0.0045549814	0.085814185	-0.13300785	0.008778033	-0.07969012	-0.019862236	-0.14484765	0.049946163	-0.0265147	-0.027493214	-0.08469365	-0.050923124	0.027523413
